id,title,budget,revenue,runtime,release_date,vote_average,vote_count,popularity,overview,genres,production_companies,original_language,status
406990,What Happened to Monday,20000000,27975429,123,2017-08-18,7.156,6299,5.1067,"In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",Science Fiction|Thriller|Mystery|Action,SND|Raffaella De Laurentiis Productions|Nexus Factory|uMedia|uFund|Vendôme Production,en,Released
399019,The Beguiled,10500000,27869129,93,2017-06-23,5.921,2200,1.7295,"During the Civil War, at a Southern girls’ boarding school, young women take in an injured enemy soldier. As they provide refuge and tend to his wounds, the house is taken over with sexual tension and dangerous rivalries, and taboos are broken in an unexpected turn of events.",Drama,American Zoetrope,en,Released
292280,The Bye Bye Man,7400000,26700000,96,2017-01-12,5.169,1266,1.5253,"When three college students move into an old house off campus, they unwittingly unleash a supernatural entity known as The Bye Bye Man, who comes to prey upon them once they discover his name. The friends must try to save each other, all the while keeping The Bye Bye Man's existence a secret to save others from the same deadly fate.",Horror|Thriller,Los Angeles Media Fund|Intrepid Pictures|STXfilms,en,Released
340837,A Cure for Wellness,40000000,26620002,146,2017-02-15,6.344,4052,3.4254,"An ambitious young executive is sent to retrieve his company's CEO from an idyllic but mysterious ""wellness center"" at a remote location in the Swiss Alps but soon suspects that the spa's miraculous treatments are not what they seem.",Horror|Mystery|Science Fiction,Regency Enterprises|New Regency Pictures|Blind Wink,en,Released
427900,Home Again,12000000,27020284,97,2017-09-07,6.1,1220,3.9427,Life for a single mom in Los Angeles takes an unexpected turn when she allows three young guys to move in with her.,Comedy|Drama|Romance,Black Bicycle Entertainment,en,Released
417644,CHiPs,25000000,26800152,100,2017-03-23,6.13,1347,2.229,The adventures of two California Highway Patrol motorcycle officers as they make their rounds on the freeways of Los Angeles.,Action|Comedy|Crime,Primate Pictures|Warner Bros. Pictures,en,Released
395991,Only the Brave,38000000,25754775,133,2017-09-22,7.449,1750,4.358,Members of the Granite Mountain Hotshots battle deadly wildfires to save an Arizona town.,Drama|Action,di Bonaventura Pictures|Black Label Media|Condé Nast Entertainment,en,Released
354861,Father Figures,25000000,25601244,113,2017-12-21,5.818,658,1.2919,"Upon learning that their mother has been lying to them for years about their allegedly deceased father, two fraternal twin brothers hit the road in order to find him.",Comedy,Alcon Entertainment|The Montecito Picture Company|Warner Bros. Pictures,en,Released
289222,The Zookeeper's Wife,20000000,26152835,126,2017-03-24,7.325,1538,1.9466,"The account of keepers of the Warsaw Zoo, Jan and Antonina Zabinski, who helped save hundreds of people and animals during the Nazi invasion.",Drama|History|War,Scion Films|Czech Anglo Pictures|Focus Features|Electric City Entertainment|Mike Tollin Productions|Sierra/Affinity|MadRiver Pictures,en,Released
402897,The Death of Stalin,13000000,24600000,107,2017-10-20,7.016,2038,1.9188,"When dictator Joseph Stalin dies, his parasitic cronies square off in a frantic power struggle to become the next Soviet leader. As they bumble, brawl and back-stab their way to the top, the question remains — just who is running the government?",Comedy|Drama|History,Gaumont|Quad Productions|Main Journey|France 3 Cinéma|La Compagnie Cinématographique|Panache Productions|AFPI,en,Released
407448,Detroit,34000000,23400000,143,2017-07-28,7.3,1710,1.2007,A police raid in Detroit in 1967 results in one of the largest citizens' uprisings in the history of the United States.,Drama|Thriller|History,Annapurna Pictures|Page 1|Harpers Ferry,en,Released
336000,The Glass Castle,9000000,22088533,127,2017-08-11,7.1,863,2.1924,"A young girl is raised in a dysfunctional family constantly on the run from the FBI. Living in poverty, she comes of age guided by her drunkard, ingenious father who distracts her with magical stories to keep her mind off the family's dire state, and her selfish, nonconformist mother who has no intention of raising a family, along with her younger brother and sister, and her other older sister. Together, they fend for each other as they mature in an unorthodox journey that is their family life.",Drama,Lionsgate|Netter Productions|TIK Films|Waypoint Entertainment,en,Released
418078,It Comes at Night,5000000,19280931,91,2017-06-09,5.863,2545,1.6937,"Secure within a desolate home as an unnatural threat terrorizes the world, a man has established a tenuous domestic order with his wife and son, but this will soon be put to test when a desperate young family arrives seeking refuge.",Drama|Horror|Mystery,A24|Animal Kingdom,en,Released
424998,The Case for Christ,3000000,18200000,112,2017-04-07,6.9,310,1.4998,"Based on the true story of an award-winning investigative journalist -- and avowed atheist -- who applies his well-honed journalistic and legal skills to disprove the newfound Christian faith of his wife... with unexpected, life-altering results.",Drama,Pure Flix Entertainment|Triple Horse Studios|Entertainment Studios Motion Pictures,en,Released
418437,Unforgettable,12000000,17800000,100,2017-03-06,5.9,677,3.0242,"Barely coping with the end of her marriage, Tessa Connover learns that her ex-husband, David, is now happily engaged to Julia. Trying to settle into her new life after moving in with David, Julia believes she has finally met the man of her dreams, the man who can help her forget her troubled past. Soon, Tessa's jealousy starts to consume her, and she will stop at nothing to turn Julia's paradise into the ultimate nightmare.",Drama|Thriller,Di Novi Pictures|RatPac Entertainment,en,Released
456048,The Humanity Bureau,6000000,17544173,94,2017-07-11,4.806,379,1.9932,In 2030 the world is in a permanent state of economic recession and facing serious environmental problems as a result of global warming.,Science Fiction|Thriller,Minds Eye Entertainment|VMI Worldwide|Bridgegate Pictures,en,Released
397837,Before I Fall,5000000,16373843,98,2017-03-02,6.967,3490,2.3851,"Samantha Kingston has everything. Then, everything changes. After one fateful night, she wakes up with no future at all. Trapped into reliving the same day over and over, she begins to question just how perfect her life really was.",Drama|Fantasy,Jon Shestack Productions|Awesomeness Films,en,Released
426030,Finding Your Feet,7154497,15500000,111,2017-12-26,7.085,176,1.7018,A lady has her prim and proper life turned upside down after discovering her husband's affair.,Comedy|Drama|Family|Music|Romance,Powderkeg Pictures|Eclipse Films|Catalyst Global Media|Stage 6 Films|Roadside Attractions|Fabula Pictures,en,Released
429189,Wonder Wheel,25000000,15366466,101,2017-12-01,6.379,1340,1.6874,"The story of four characters whose lives intertwine amid the hustle and bustle of the Coney Island amusement park in the 1950s: Ginny, an emotionally volatile former actress now working as a waitress in a clam house; Humpty, Ginny’s rough-hewn carousel operator husband; Mickey, a handsome young lifeguard who dreams of becoming a playwright; and Carolina, Humpty’s long-estranged daughter, who is now hiding out from gangsters at her father’s apartment.",Drama|Romance,Gravier Productions|Amazon Studios|Perdido Productions,en,Released
397415,Vengeance: A Love Story,28000000,14940116,99,2017-03-16,5.6,329,3.1922,"When a new friend is brutally assaulted, Detective John Droomor is put by chance in charge of the investigation. Although the evidence against the perpetrators seems overwhelming, there is nothing definitive in the case that guarantees justice is served, even more so if some people are willing to twist and betray it.",Action|Drama|Thriller,"Hannibal Classics|Patriot Pictures|Justice Everywhere Productions|Martini Films|Saturn Films|Detective and the Girl Productions, LLC",en,Released
462883,Woody Woodpecker,10000000,15316635,91,2017-10-05,6.574,752,4.3663,Woody Woodpecker enters a turf war with a big city lawyer wanting to tear down his home in an effort to build a house to flip.,Comedy|Family|Animation,Universal Pictures|Universal 1440 Entertainment|Universal Animation Studios,en,Released
365942,The Space Between Us,30000000,14793385,121,2017-01-26,7.058,2510,1.8941,A young man raised by scientists on Mars returns to Earth to find his father.,Romance|Adventure|Science Fiction|Drama,Los Angeles Media Fund|Southpaw Entertainment|STXfilms|Scarlet Fire Entertainment|Huayi Brothers Pictures|Universal Pictures,en,Released
440597,Wish Upon,12000000,14300000,91,2017-07-07,5.701,1416,4.5328,"A teenage girl discovers a box with magical powers, but those powers comes with a deadly price.",Horror|Thriller|Fantasy,Broad Green Pictures|Busted Shark Productions|Orion Pictures,en,Released
315064,Animal Crackers,17000000,13285512,104,2017-06-23,6.287,202,1.2297,A family must use a magical box of Animal Crackers to save a rundown circus from being taken over by their evil uncle Horatio P. Huntington.,Comedy|Animation|Adventure|Family,Blue Dream Studios|Beijing Wen Hua Dong Run Investment|China Film Group Corporation|Odin's Eye Entertainment|Landmark Asia Holdings|Generalitat Valenciana,en,Released
395458,Suburbicon,25000000,12751667,105,2017-10-26,5.9,1767,1.3069,"In the quiet family town of Suburbicon during the 1950s, the best and worst of humanity is hilariously reflected through the deeds of seemingly ordinary people. When a home invasion turns deadly, a picture-perfect family turns to blackmail, revenge and murder.",Thriller|Crime|Drama|Mystery,Black Bear Pictures|Dark Castle Entertainment|Smokehouse Pictures|Huahua Media|Paramount Pictures,en,Released
369192,Battle of the Sexes,25000000,12638526,121,2017-09-22,6.763,1916,1.2877,The true story of the 1973 tennis match between world number one Billie Jean King and ex-champ and serial hustler Bobby Riggs.,Drama|Comedy|History,Fox Searchlight Pictures|Decibel Films|Cloud Eight Films|Ingenious Media,en,Released
444539,The Bookshop,5400000,12055868,110,2017-11-10,6.504,449,3.986,"Set in a small English town in 1959, a woman decides, against polite but ruthless local opposition, to open a bookshop, a decision which becomes a political minefield.",Drama,Zephyr Films|A Contracorriente Films|Diagonal TV,en,Released
413362,"Roman J. Israel, Esq.",22000000,13025860,122,2017-11-17,6.346,1347,1.9448,"Hard-nosed liberal lawyer Roman J. Israel has been fighting the good fight forever while others take the credit. When his partner – the firm's frontman – has a heart attack, Israel suddenly takes on that role. He soon discovers some unsettling truths about the firm – truths that conflict with his values of helping the poor and dispossessed – and finds himself in an existential crisis that leads to extreme actions.",Drama|Crime|Thriller,Culture China - Image Nation Abu Dhabi Fund|Cross Creek Pictures|Bron Studios|Escape Artists|Image Nation Abu Dhabi|MACRO|Topic Studios|Columbia Pictures,en,Released
404733,Overdrive,28210303,11247280,93,2017-06-16,6.1,987,3.0945,"Master car thieves square off against French gangsters in the South of France with money, women and lives all on the line.",Thriller|Action|Mystery,uMedia|Kinology|Setient Pictures|Nexus Factory|Brandt/Haas Productions|Trinity Media Films|TF1 Films Production|Overdrive Productions|uFund,en,Released
