id,title,budget,revenue,runtime,release_date,vote_average,vote_count,popularity,overview,genres,production_companies,original_language,status
1029281,Strange Darling,4000000,4853595,98,2024-08-14,6.916,776,5.4466,Nothing is what it seems when a twisted one-night stand spirals into a serial killer’s vicious murder spree.,Horror|Thriller,Miramax|Spooky Pictures|Electric Lady Studios|Magenta Light Studios,en,Released
1203397,Rite Here Rite Now,1500000,4772954,144,2024-06-20,8.79,69,0.2523,"Whether you’re a devoted disciple looking to relive treasured memories of the GHOST live spectacle or among the curious uninitiated, RITE HERE RITE NOW will put you right there: putting your phones down and living in the moment—as a shadow of uncertainty looms—completely spellbound and in the thrall of this bombastic yet intimate cinematic portrait of GHOST.",Music|Documentary,Trafalgar Releasing|Fortress Entertainment Group|Popecorn Cinematic Pictures|Loma Vista Productions,en,Released
1094274,Y2K,15000000,4210306,91,2024-12-06,5.191,238,3.1149,Two high school nobodies make the decision to crash the last major celebration before the new millennium on New Year's Eve 1999. The night becomes even crazier than they could have ever dreamed when the clock strikes midnight.,Comedy|Horror|Science Fiction,A24|Strong Baby Productions|American Light & Fixture,en,Released
974453,Absolution,30000000,3854594,112,2024-10-31,5.874,479,6.4812,"An aging ex-boxer gangster working as muscle for a Boston crime boss receives an upsetting diagnosis.  Despite a faltering memory, he attempts to rectify the sins of his past and reconnect with his estranged children. He is determined to leave a positive legacy for his grandson, but the criminal underworld isn’t done with him and won’t loosen their grip willingly.",Action|Crime|Thriller|Mystery,Electromagnetic Productions|Sculptor Media|north.five.six,en,Released
999582,Babes,3700000,3663309,104,2024-05-17,5.979,72,1.8882,"After getting pregnant from a one-night stand, a single woman leans on her married best friend and mother of two to guide her through gestation and beyond.",Comedy,FilmNation Entertainment|Range Media Partners|Starrpix,en,Released
1155828,Sing Sing,2000000,3401789,107,2024-07-12,7.514,293,5.125,"Divine G, imprisoned at Sing Sing for a crime he didn't commit, finds purpose by acting in a theatre group alongside other incarcerated men in this story of resilience, humanity, and the transformative power of art.",Drama,Black Bear Pictures|Edith Productions|Marfa Peach Company,en,Released
975511,The Return,20000000,3300444,116,2024-11-28,6.525,361,6.4967,"After twenty years away, Odysseus washes up on the shores of Ithaca, haggard and unrecognizable. The king has finally returned home, but much has changed in his kingdom since he left to fight in the Trojan war.",History|Drama|Adventure,Picomedia|RAI Cinema|Redwave Films|Heretic|Kabo Films|Marvelous Productions|Ithaca Films,en,Released
1035048,Elevation,18000000,3300000,91,2024-11-07,6.461,838,6.6229,"Post-apocalyptic survivors find refuge in the Rocky Mountains to hide from giant, insect-like creatures that can't live above 8,000 feet. However, when one of them needs life-saving supplies, they risk it all to venture into the danger zone.",Action|Science Fiction|Thriller,Lyrical Media|Grinder Monkey|John Glenn Entertainment|Story Ink,en,Released
1016848,The Front Room,3500000,3165361,95,2024-09-05,5.066,114,3.3418,"Everything goes to hell for newly-pregnant Belinda after her mother-in-law moves in. As the diabolical guest tries to get her claws on the child, Belinda must draw the line somewhere.",Horror,A24|2AM|Two & Two Pictures,en,Released
882059,Boy Kills World,18000000,3139717,110,2024-04-24,6.759,730,3.4194,"When his family is murdered, a deaf-mute named Boy escapes to the jungle and is trained by a mysterious shaman to repress his childish imagination and become an instrument of death.",Crime|Thriller|Action,Vertigo Entertainment|Hammerstone Studios|Nthibah Pictures|Capstone Global,en,Released
977262,Ezra,5000000,3046741,100,2024-05-30,6.955,100,4.9699,"Stand-up comedian Max Bernal lives with his father Stan while struggling to co-parent his autistic son Ezra with his ex-wife. When forced to confront difficult decisions about their son's future, Max and Ezra embark on a cross-country road trip that has a transcendent impact on both their lives.",Comedy|Drama,Closer Media|Wayfarer Studios,en,Released
1028196,Nickel Boys,23200000,3016380,140,2024-12-13,6.62,296,3.9976,Chronicles the powerful friendship between two young Black teenagers navigating the harrowing trials of reform school together in Florida.,Drama|History,Plan B Entertainment|Louverture Films|Anonymous Content|Orion Pictures,en,Released
587563,Kensuke's Kingdom,11000000,2919215,84,2024-02-07,7.25,46,1.9829,"A young boy and his family set off on a sailing trip of a lifetime until a violent storm erupts, sweeping Michael and his dog overboard. After washing up on a remote island, terrified, they struggle to survive and adjust to life alone, One day, Michael discovers he is not alone when he is confronted by a mysterious Japanese man who has lived there secretly since World War II, angry that Michael has arrived. However, as dangerous invaders threaten their fragile island paradise, Michael and the old man, Kensuke, join forces to save their secret world.",Animation|Adventure|Drama|Family,Lupus Films|Jigsaw Films|Spirit Base|BFI|Brennus Productions|Film Fund Luxembourg|Ffilm Cymru Wales|Melusine Productions|Align|Bumpybox|Le Pacte|Bankside Films,en,Released
413846,1992,6500000,2900000,96,2024-08-29,6.889,186,4.8283,"In 1992, Mercer is desperately trying to rebuild his life and his relationship with his son amidst the turbulent Los Angeles uprising following the Rodney King verdict. Across town, another father and son put their own strained relationship to the test as they plot a dangerous heist to steal catalytic converters, which contain valuable platinum from the factory where Mercer works. As tensions rise and chaos erupts, both families reach their boiling points when their worlds collide.",Crime|Thriller|Action,Trident Films|Death Row Pictures|Sumatra Films|Lionsgate,en,Released
1167271,Weekend in Taipei,30000000,2826064,101,2024-09-19,6.4,244,5.0951,"A former DEA agent and a former undercover operative revisit their romance during a fateful weekend in Taipei, unaware of the dangerous consequences of their past.",Action|Adventure|Thriller,EuropaCorp|Kinology|Rabbits Black,en,Released
785429,Ozi: Voice of the Forest,37500000,2779874,87,2024-03-07,5.912,18,3.7441,"Separated from her parents when their forest home is destroyed, Ozi is taken in by kind wildlife sanctuary owners who keep her safe and slowly teach her to communicate through sign language. With the combination of her new skills and natural talent for social media, Ozi soon has a worldwide following. When she learns that her parents might be alive, Ozi sets off on a quest to find them and to tell the world what is happening to the rainforest before it’s too late. With help from new friends, cheeky monkey Chance and loveable rhino Honkus, Ozi discovers that one voice really can change the world.",Animation|Adventure|Family,Appian Way|GCI Film|Mike Medavoy Productions|Mikros Animation|GFM Animation,en,Released
1129508,Escape from Germany,1000000,2601719,97,2024-04-11,6.0,18,3.1736,"1939, Hitler's army was closing borders, and 85 American missionaries were in Germany serving their church. The escape of these missionaries from Nazi Germany is one of the most dramatic events to occur in modern LDS history.",History|Drama|War,Remember Films,en,Released
852247,Problemista,12000000,2503154,104,2024-03-01,6.871,120,3.7941,"Alejandro is an aspiring toy designer from El Salvador, struggling to bring his unusual ideas to life in New York City. As time on his work visa runs out, a job assisting an erratic art-world outcast becomes his only hope to stay in the country and realize his dream.",Comedy,A24|Fruit Tree,en,Released
1094009,Summer Camp,10000000,2402245,96,2024-05-31,5.197,38,4.1335,"Childhood best friends Nora, Ginny and Mary used to spend every summer at sleepaway camp together, and now, fifty years later, seize the opportunity to get back together for a reunion at the camp — full of food fights, river rafting and emotional revelations.",Comedy,Saks Picture Company|Project Infinity|Taylor & Dodge,en,Released
756397,Hitpig!,45000000,2345398,85,2024-11-01,6.5,27,3.0657,"A porcine bounty hunter accepts his next hit: Pickles, a naive, ebullient elephant. Though he initially sets out to capture the perky pachyderm, the unlikely pair find themselves crisscrossing the globe on an adventure that brings out the best in both of them.",Animation|Comedy|Adventure|Family,Cinesite Animation|Aniventure|Rosebud Enterprises (GB)|GFM Animation,en,Released
1087822,Hellboy: The Crooked Man,20000000,2014050,100,2024-08-29,5.214,488,3.8135,"Hellboy and a rookie BPRD agent get stranded in 1950s rural Appalachia. There, they discover a small community haunted by witches, led by a local devil with a troubling connection to Hellboy's past: the Crooked Man.",Fantasy|Horror|Action,Dark Horse Entertainment|Millennium Media|Telepool|Campbell Grobman Films|Nu Boyana Film Studios,en,Released
823491,Out of Darkness,1500000,1987281,87,2024-02-09,5.732,112,2.5491,"In the Old Stone Age, a disparate gang of early humans band together in search of a new land. But when they suspect a malevolent, mystical, being is hunting them down, the clan are forced to confront a danger they never envisaged.",Adventure|Horror|Thriller,Animal Kingdom|Escape Plan|Selkie Productions,en,Released
1082195,The Order,20000000,1970445,116,2024-12-05,6.586,766,4.7589,A string of violent robberies in the Pacific Northwest leads veteran FBI agent Terry Husk into a white supremacist plot to overthrow the federal government.,Crime|Drama|Thriller,Riff Raff Entertainment|Chasing Epic Pictures|AGC Studios|Arcana Studio,en,Released
1088096,Goodrich,5000000,1559772,111,2024-10-17,6.315,84,3.7053,"Andy Goodrich's life is upended when his wife enters a rehab program, leaving him on his own with their young kids. Goodrich leans on his daughter from his first marriage, Grace, as he ultimately evolves into the father Grace never had.",Comedy|Drama,C2 Motion Picture Group|Stay Gold Features|RainMaker Films|CaliWood Pictures|Gramercy Park Media,en,Released
1026436,Miller's Girl,4000000,1430985,93,2024-01-18,6.3,880,3.9207,A talented young writer embarks on a creative odyssey when her teacher assigns a project that entangles them both.,Thriller|Drama|Romance,Point Grey Pictures|Lionsgate,en,Released
